TODO: Also check REG_ANCHORINDEX vs. anchor	IMPLEMENTATION	0.9047771807315601	IMPLEMENTATION	0.0952228192684399	WITHOUT_CLASSIFICATION
convert from PrintRequestAttributeSet to the pageFormat	WITHOUT_CLASSIFICATION	0.9999600600427255	WITHOUT_CLASSIFICATION	3.993995727452276E-5	IMPLEMENTATION
{{{ savePrintSpec() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ Package-private members	WITHOUT_CLASSIFICATION	0.9999626703614253	WITHOUT_CLASSIFICATION	3.732963857473197E-5	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999698998610058	WITHOUT_CLASSIFICATION	3.0100138994145163E-5	IMPLEMENTATION
{{{ update() method	WITHOUT_CLASSIFICATION	0.9998531500964125	WITHOUT_CLASSIFICATION	1.4684990358751474E-4	IMPLEMENTATION
private members	WITHOUT_CLASSIFICATION	0.9999836646730691	WITHOUT_CLASSIFICATION	1.633532693083464E-5	IMPLEMENTATION
{{{ getCode() method	WITHOUT_CLASSIFICATION	0.9998413959544424	WITHOUT_CLASSIFICATION	1.586040455574604E-4	IMPLEMENTATION
doesnt exist?? pf.setOrientation(PageFormat.REVERSE_PORTRAIT); then just do the next best thing	WITHOUT_CLASSIFICATION	0.9999986393134469	WITHOUT_CLASSIFICATION	1.3606865530587601E-6	IMPLEMENTATION
{{{ getBuffer() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
if 'temp' is true, hide search bar after user is done with it	WITHOUT_CLASSIFICATION	0.9999954292510751	WITHOUT_CLASSIFICATION	4.570748924862636E-6	IMPLEMENTATION
{{{ getField() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ propertiesChanged() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ getSelection() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ Occur constructor	WITHOUT_CLASSIFICATION	0.9999196979969044	WITHOUT_CLASSIFICATION	8.030200309560852E-5	IMPLEMENTATION
{{{ bufferClosed() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
cached for speed	WITHOUT_CLASSIFICATION	0.9999648592850031	WITHOUT_CLASSIFICATION	3.5140714996803286E-5	IMPLEMENTATION
{{{ bufferClosed() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ goTo() method	WITHOUT_CLASSIFICATION	0.9998413959544424	WITHOUT_CLASSIFICATION	1.586040455574604E-4	IMPLEMENTATION
{{{ Create the timer used by incremental search	WITHOUT_CLASSIFICATION	0.9999966342792382	WITHOUT_CLASSIFICATION	3.3657207616763783E-6	IMPLEMENTATION
{{{ HyperSearchResult constructor	WITHOUT_CLASSIFICATION	0.9998946714485493	WITHOUT_CLASSIFICATION	1.0532855145080331E-4	IMPLEMENTATION
{{{ addOccur() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ bufferOpened() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ bufferOpened() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ getFirstFile() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ pathEquals() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ getFileCount() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ Occur class	WITHOUT_CLASSIFICATION	0.9999861254219906	WITHOUT_CLASSIFICATION	1.3874578009500116E-5	IMPLEMENTATION
{{{ getNextFile() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
not supported for arbitriary filesets	WITHOUT_CLASSIFICATION	0.9996424393036746	WITHOUT_CLASSIFICATION	3.5756069632539273E-4	IMPLEMENTATION
-1 so that the last isn't checked	WITHOUT_CLASSIFICATION	0.999992277043488	WITHOUT_CLASSIFICATION	7.722956511988543E-6	IMPLEMENTATION
not found at all.	WITHOUT_CLASSIFICATION	0.9966078808676243	WITHOUT_CLASSIFICATION	0.003392119132375723	IMPLEMENTATION
{{{ getFiles() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ invalidateCachedList() method	WITHOUT_CLASSIFICATION	0.9998467907577586	WITHOUT_CLASSIFICATION	1.5320924224134657E-4	IMPLEMENTATION
{{{ SearchBar constructor	WITHOUT_CLASSIFICATION	0.9999196979969044	WITHOUT_CLASSIFICATION	8.030200309560852E-5	IMPLEMENTATION
{{{ setHyperSearch() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999633487586582	WITHOUT_CLASSIFICATION	3.665124134180589E-5	IMPLEMENTATION
{{{ Instance variables	WITHOUT_CLASSIFICATION	0.9999718225373581	WITHOUT_CLASSIFICATION	2.8177462641932036E-5	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999698998610058	WITHOUT_CLASSIFICATION	3.0100138994145163E-5	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999698998610058	WITHOUT_CLASSIFICATION	3.0100138994145163E-5	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999698998610058	WITHOUT_CLASSIFICATION	3.0100138994145163E-5	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999698998610058	WITHOUT_CLASSIFICATION	3.0100138994145163E-5	IMPLEMENTATION
{{{ actionPerformed() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ actionPerformed() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ Inner classes	WITHOUT_CLASSIFICATION	0.9999124045789332	WITHOUT_CLASSIFICATION	8.759542106676356E-5	IMPLEMENTATION
{{{ getDirectory() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ ActionHandler class	WITHOUT_CLASSIFICATION	0.9999897821592673	WITHOUT_CLASSIFICATION	1.0217840732755267E-5	IMPLEMENTATION
{{{ setDirectory() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ KeyHandler class	WITHOUT_CLASSIFICATION	0.9999861254219906	WITHOUT_CLASSIFICATION	1.3874578009500116E-5	IMPLEMENTATION
{{{ DocumentHandler class	WITHOUT_CLASSIFICATION	0.9999897821592673	WITHOUT_CLASSIFICATION	1.0217840732755267E-5	IMPLEMENTATION
{{{ insertUpdate() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ insertUpdate() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ removeUpdate() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ removeUpdate() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ changedUpdate() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ changedUpdate() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
not found at all.	WITHOUT_CLASSIFICATION	0.9966078808676243	WITHOUT_CLASSIFICATION	0.003392119132375723	IMPLEMENTATION
{{{ find() method	WITHOUT_CLASSIFICATION	0.9998413959544424	WITHOUT_CLASSIFICATION	1.586040455574604E-4	IMPLEMENTATION
close button only there if 'temp' is true	WITHOUT_CLASSIFICATION	0.9999999563702368	WITHOUT_CLASSIFICATION	4.3629763158931023E-8	IMPLEMENTATION
{{{ If nothing entered, show search and replace dialog box	WITHOUT_CLASSIFICATION	0.9992667680326415	WITHOUT_CLASSIFICATION	7.332319673585395E-4	IMPLEMENTATION
}}} {{{ HyperSearch	WITHOUT_CLASSIFICATION	0.9999475489660649	WITHOUT_CLASSIFICATION	5.245103393526237E-5	IMPLEMENTATION
}}} {{{ Incremental search	WITHOUT_CLASSIFICATION	0.9999714765371707	WITHOUT_CLASSIFICATION	2.8523462829382693E-5	IMPLEMENTATION
on enter, start search from end of current match to find next one	WITHOUT_CLASSIFICATION	0.9999887556032192	WITHOUT_CLASSIFICATION	1.1244396780744367E-5	IMPLEMENTATION
not found. start from beginning	WITHOUT_CLASSIFICATION	0.9998504624452749	WITHOUT_CLASSIFICATION	1.4953755472523858E-4	IMPLEMENTATION
inform user search restarted	WITHOUT_CLASSIFICATION	0.9999765163911958	WITHOUT_CLASSIFICATION	2.3483608804260794E-5	IMPLEMENTATION
beep if beep property set	WITHOUT_CLASSIFICATION	0.9999902766456299	WITHOUT_CLASSIFICATION	9.723354369965016E-6	IMPLEMENTATION
{{{ incrementalSearch() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
For example, if the current fileset is a directory, C+g will find the next match within that fileset. This can be annoying if you have just done an incremental search and want the next occurrence in the current buffer.	WITHOUT_CLASSIFICATION	0.9999998931614424	WITHOUT_CLASSIFICATION	1.0683855755541183E-7	IMPLEMENTATION
{{{ timerIncrementalSearch() method	WITHOUT_CLASSIFICATION	0.9998467907577586	WITHOUT_CLASSIFICATION	1.5320924224134657E-4	IMPLEMENTATION
on insert, start search from beginning of current match. This will continue to highlight the current match until another match is found	WITHOUT_CLASSIFICATION	0.9999999586838939	WITHOUT_CLASSIFICATION	4.13161061546477E-8	IMPLEMENTATION
on backspace, restart from beginning	WITHOUT_CLASSIFICATION	0.9999851718139362	WITHOUT_CLASSIFICATION	1.4828186063819684E-5	IMPLEMENTATION
on backspace, restart from beginning	WITHOUT_CLASSIFICATION	0.9999851718139362	WITHOUT_CLASSIFICATION	1.4828186063819684E-5	IMPLEMENTATION
don't beep if not found. subsequent beeps are very annoying when backspacing an invalid search string.	WITHOUT_CLASSIFICATION	0.9998133705509005	WITHOUT_CLASSIFICATION	1.866294490995092E-4	IMPLEMENTATION
{{{ DirectoryListSet constructor	WITHOUT_CLASSIFICATION	0.9998946714485493	WITHOUT_CLASSIFICATION	1.0532855145080331E-4	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999633487586582	WITHOUT_CLASSIFICATION	3.665124134180589E-5	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999633487586582	WITHOUT_CLASSIFICATION	3.665124134180589E-5	IMPLEMENTATION
{{{ handleMessage() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ getCode() method	WITHOUT_CLASSIFICATION	0.9998413959544424	WITHOUT_CLASSIFICATION	1.586040455574604E-4	IMPLEMENTATION
{{{ ActionHandler class	WITHOUT_CLASSIFICATION	0.9999897821592673	WITHOUT_CLASSIFICATION	1.0217840732755267E-5	IMPLEMENTATION
{{{ removeNotify() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ KeyHandler class	WITHOUT_CLASSIFICATION	0.9999861254219906	WITHOUT_CLASSIFICATION	1.3874578009500116E-5	IMPLEMENTATION
{{{ focusOnDefaultComponent() method	WITHOUT_CLASSIFICATION	0.9998467907577586	WITHOUT_CLASSIFICATION	1.5320924224134657E-4	IMPLEMENTATION
{{{ addNotify() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
on insert, start search from beginning of current match. This will continue to highlight the current match until another match is found	WITHOUT_CLASSIFICATION	0.9999999586838939	WITHOUT_CLASSIFICATION	4.13161061546477E-8	IMPLEMENTATION
don't beep if not found. subsequent beeps are very annoying when backspacing an invalid search string.	WITHOUT_CLASSIFICATION	0.9998133705509005	WITHOUT_CLASSIFICATION	1.866294490995092E-4	IMPLEMENTATION
{{{ setRecursive() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
reverse regexp search not supported yet, so 'simulate' with restart	WITHOUT_CLASSIFICATION	0.9998562546383398	WITHOUT_CLASSIFICATION	1.4374536166016186E-4	IMPLEMENTATION
reverse regexp search not supported yet, so 'simulate' with restart	WITHOUT_CLASSIFICATION	0.9998562546383398	WITHOUT_CLASSIFICATION	1.4374536166016186E-4	IMPLEMENTATION
{{{ getTreeModel() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ getFileFilter() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ _getFiles() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ setFileFilter() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ isRecursive() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ getTree() method	WITHOUT_CLASSIFICATION	0.9998413959544424	WITHOUT_CLASSIFICATION	1.586040455574604E-4	IMPLEMENTATION
{{{ HyperSearchResults constructor	WITHOUT_CLASSIFICATION	0.9998946714485493	WITHOUT_CLASSIFICATION	1.0532855145080331E-4	IMPLEMENTATION
{{{ searchDone() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ visitBuffers() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ searchStarted() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
BufferUpdate.CLOSED	WITHOUT_CLASSIFICATION	0.9999475489660649	WITHOUT_CLASSIFICATION	5.245103393526237E-5	IMPLEMENTATION
{{{ updateMultiStatus() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ searchFailed() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
collapse all nodes, as suggested on user mailing list...	WITHOUT_CLASSIFICATION	0.9985207125115801	WITHOUT_CLASSIFICATION	0.0014792874884199286	IMPLEMENTATION
{{{ goToSelectedNode() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
do nothing if clicked "foo (showing n occurrences in m files)"	WITHOUT_CLASSIFICATION	0.99999957254827	WITHOUT_CLASSIFICATION	4.2745172993154783E-7	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999633487586582	WITHOUT_CLASSIFICATION	3.665124134180589E-5	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999698998610058	WITHOUT_CLASSIFICATION	3.0100138994145163E-5	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999698998610058	WITHOUT_CLASSIFICATION	3.0100138994145163E-5	IMPLEMENTATION
{{{ mousePressed() method	WITHOUT_CLASSIFICATION	0.999883193166028	WITHOUT_CLASSIFICATION	1.1680683397203145E-4	IMPLEMENTATION
{{{ MouseHandler class	WITHOUT_CLASSIFICATION	0.9999897821592673	WITHOUT_CLASSIFICATION	1.0217840732755267E-5	IMPLEMENTATION
{{{ Getters and setters	WITHOUT_CLASSIFICATION	0.9999709109625298	WITHOUT_CLASSIFICATION	2.9089037470272408E-5	IMPLEMENTATION
{{{ showPopupMenu method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ ResultCellRenderer class	WITHOUT_CLASSIFICATION	0.9999897821592673	WITHOUT_CLASSIFICATION	1.0217840732755267E-5	IMPLEMENTATION
{{{ RemoveTreeNodeAction class	WITHOUT_CLASSIFICATION	0.9999897821592673	WITHOUT_CLASSIFICATION	1.0217840732755267E-5	IMPLEMENTATION
{{{ ResultVisitor interface	WITHOUT_CLASSIFICATION	0.9999889969198892	WITHOUT_CLASSIFICATION	1.1003080110791203E-5	IMPLEMENTATION
{{{ RemoveAllTreeNodesAction class	WITHOUT_CLASSIFICATION	0.9999865974218403	WITHOUT_CLASSIFICATION	1.3402578159741287E-5	IMPLEMENTATION
{{{ ResultCellRenderer constructor	WITHOUT_CLASSIFICATION	0.9998946714485493	WITHOUT_CLASSIFICATION	1.0532855145080331E-4	IMPLEMENTATION
{{{ getRegexp() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ getTreeCellRendererComponent() method	WITHOUT_CLASSIFICATION	0.9998467907577586	WITHOUT_CLASSIFICATION	1.5320924224134657E-4	IMPLEMENTATION
{{{ BufferLoadedVisitor class	WITHOUT_CLASSIFICATION	0.9999897821592673	WITHOUT_CLASSIFICATION	1.0217840732755267E-5	IMPLEMENTATION
{{{ setIgnoreCase() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ BufferClosedVisitor class	WITHOUT_CLASSIFICATION	0.9999897821592673	WITHOUT_CLASSIFICATION	1.0217840732755267E-5	IMPLEMENTATION
{{{ Match class	WITHOUT_CLASSIFICATION	0.9999862525219406	WITHOUT_CLASSIFICATION	1.3747478059270763E-5	IMPLEMENTATION
{{{ setReverseSearch() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ getIgnoreCase() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ getBeanShellReplace() method	WITHOUT_CLASSIFICATION	0.9998467907577586	WITHOUT_CLASSIFICATION	1.5320924224134657E-4	IMPLEMENTATION
{{{ setRegexp() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ getReverseSearch() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ setAutoWrap() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ setBeanShellReplace() method	WITHOUT_CLASSIFICATION	0.9998467907577586	WITHOUT_CLASSIFICATION	1.5320924224134657E-4	IMPLEMENTATION
}}}	WITHOUT_CLASSIFICATION	0.9999698998610058	WITHOUT_CLASSIFICATION	3.0100138994145163E-5	IMPLEMENTATION
{{{ dispose() method	WITHOUT_CLASSIFICATION	0.9998413959544424	WITHOUT_CLASSIFICATION	1.586040455574604E-4	IMPLEMENTATION
{{{ find() method	WITHOUT_CLASSIFICATION	0.9998413959544424	WITHOUT_CLASSIFICATION	1.586040455574604E-4	IMPLEMENTATION
{{{ find() method	WITHOUT_CLASSIFICATION	0.9998413959544424	WITHOUT_CLASSIFICATION	1.586040455574604E-4	IMPLEMENTATION
{{{ find() method	WITHOUT_CLASSIFICATION	0.9998413959544424	WITHOUT_CLASSIFICATION	1.586040455574604E-4	IMPLEMENTATION
beep if beep property set	WITHOUT_CLASSIFICATION	0.9999902766456299	WITHOUT_CLASSIFICATION	9.723354369965016E-6	IMPLEMENTATION
{{{ setSearchFileSet() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ getAutoWrap() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ setSearchMatcher() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
start search from beginning	WITHOUT_CLASSIFICATION	0.9999992378251108	WITHOUT_CLASSIFICATION	7.621748890837843E-7	IMPLEMENTATION
{{{ getSearchMatcher() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ Actions	WITHOUT_CLASSIFICATION	0.99994796148524	WITHOUT_CLASSIFICATION	5.203851476004669E-5	IMPLEMENTATION
{{{ getSearchFileSet() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
component that will parent any dialog boxes	WITHOUT_CLASSIFICATION	0.9999769517801848	WITHOUT_CLASSIFICATION	2.3048219815355605E-5	IMPLEMENTATION
{{{ getSmartCaseReplace() method	WITHOUT_CLASSIFICATION	0.9998467907577586	WITHOUT_CLASSIFICATION	1.5320924224134657E-4	IMPLEMENTATION
{{{ hyperSearch() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ hyperSearch() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
component that will parent any dialog boxes	WITHOUT_CLASSIFICATION	0.9999769517801848	WITHOUT_CLASSIFICATION	2.3048219815355605E-5	IMPLEMENTATION
component that will parent any dialog boxes	WITHOUT_CLASSIFICATION	0.9999769517801848	WITHOUT_CLASSIFICATION	2.3048219815355605E-5	IMPLEMENTATION
component that will parent any dialog boxes	WITHOUT_CLASSIFICATION	0.9999769517801848	WITHOUT_CLASSIFICATION	2.3048219815355605E-5	IMPLEMENTATION
component that will parent any dialog boxes	WITHOUT_CLASSIFICATION	0.9999769517801848	WITHOUT_CLASSIFICATION	2.3048219815355605E-5	IMPLEMENTATION
Wait for the buffer to load	WITHOUT_CLASSIFICATION	0.9999890965101296	WITHOUT_CLASSIFICATION	1.0903489870395947E-5	IMPLEMENTATION
the start and end flags will be wrong with reverse search enabled, but they are only used by the regexp matcher, which doesn't support reverse search yet. REMIND: fix flags when adding reverse regexp search.	WITHOUT_CLASSIFICATION	0.9999969340767588	WITHOUT_CLASSIFICATION	3.065923241190617E-6	IMPLEMENTATION
make sure end of match is visible	WITHOUT_CLASSIFICATION	0.9999892590285464	WITHOUT_CLASSIFICATION	1.0740971453564456E-5	IMPLEMENTATION
make sure start of match is visible	WITHOUT_CLASSIFICATION	0.9999994641150856	WITHOUT_CLASSIFICATION	5.358849144636429E-7	IMPLEMENTATION
{{{ replace() method	WITHOUT_CLASSIFICATION	0.9998415136167055	WITHOUT_CLASSIFICATION	1.584863832944518E-4	IMPLEMENTATION
{{{ replace() method	WITHOUT_CLASSIFICATION	0.9998415136167055	WITHOUT_CLASSIFICATION	1.584863832944518E-4	IMPLEMENTATION
so that Replace and Find continues from the right location	WITHOUT_CLASSIFICATION	0.9999979768600182	WITHOUT_CLASSIFICATION	2.0231399817562948E-6	IMPLEMENTATION
{{{ replaceAll() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
Wait for buffer to finish loading	WITHOUT_CLASSIFICATION	0.9997981094883535	WITHOUT_CLASSIFICATION	2.0189051164658147E-4	IMPLEMENTATION
}}}	WITHOUT_CLASSIFICATION	0.9999698998610058	WITHOUT_CLASSIFICATION	3.0100138994145163E-5	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999633487586582	WITHOUT_CLASSIFICATION	3.665124134180589E-5	IMPLEMENTATION
{{{ Instance variables	WITHOUT_CLASSIFICATION	0.9999718225373581	WITHOUT_CLASSIFICATION	2.8177462641932036E-5	IMPLEMENTATION
{{{ handleMessage() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ record() method	WITHOUT_CLASSIFICATION	0.9998413959544424	WITHOUT_CLASSIFICATION	1.586040455574604E-4	IMPLEMENTATION
{{{ save() method	WITHOUT_CLASSIFICATION	0.999841832849113	WITHOUT_CLASSIFICATION	1.5816715088700845E-4	IMPLEMENTATION
{{{ load() method	WITHOUT_CLASSIFICATION	0.9998418022289118	WITHOUT_CLASSIFICATION	1.581977710881494E-4	IMPLEMENTATION
{{{ ok() method	WITHOUT_CLASSIFICATION	0.9998413959544424	WITHOUT_CLASSIFICATION	1.586040455574604E-4	IMPLEMENTATION
{{{ cancel() method	WITHOUT_CLASSIFICATION	0.9998413959544424	WITHOUT_CLASSIFICATION	1.586040455574604E-4	IMPLEMENTATION
{{{ Constants	WITHOUT_CLASSIFICATION	0.9999478648524822	WITHOUT_CLASSIFICATION	5.213514751766555E-5	IMPLEMENTATION
{{{ preloadSearchDialog() method	WITHOUT_CLASSIFICATION	0.9998467907577586	WITHOUT_CLASSIFICATION	1.5320924224134657E-4	IMPLEMENTATION
Don't do this when playing a macro, cos it's annoying	WITHOUT_CLASSIFICATION	0.9996405909123289	WITHOUT_CLASSIFICATION	3.594090876710296E-4	IMPLEMENTATION
{{{ handleError() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
Tags plugin likes to call this method at times other than startup; so we need to fire a SearchSettingsChanged to notify the search bar and so on.	WITHOUT_CLASSIFICATION	0.9934348121748307	WITHOUT_CLASSIFICATION	0.006565187825169348	IMPLEMENTATION
{{{ regexpBeanShellReplace() method	WITHOUT_CLASSIFICATION	0.9998467907577586	WITHOUT_CLASSIFICATION	1.5320924224134657E-4	IMPLEMENTATION
{{{ initReplace() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
only record this if doing a find next	WITHOUT_CLASSIFICATION	0.9999337276748966	WITHOUT_CLASSIFICATION	6.627232510340368E-5	IMPLEMENTATION
{{{ regexpReplace() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
